property_id,property_address,owner,bucket_keyword,warehouse_score,signals,is_developer_likely,mailing_address
235498,8605 CROSS PARK DR 78754,3724 ACQUISITIONS LLC,,1,cluster:17,,3724 JEFFERSON ST STE 210 AUSTIN TX 787316221
235499,8609 CROSS PARK DR AUSTIN 78754,3724 ACQUISITIONS LLC,,1,cluster:17,,3724 JEFFERSON ST STE 210 AUSTIN TX 787316221
838470,415 SLAUGHTER LN,3724 ACQUISITIONS LLC,,1,cluster:17,,3724 JEFFERSON ST STE 210 AUSTIN TX 787316221
111025,3839 BEE CAVE RD 78746,3839 BEE CAVES ROAD LLC,,1,cluster:18,,3839 BEE CAVES RD STE 200 WEST LAKE HILLS TX 787466400
306064,3901 LAMAR BLVD 78704,3901 SOUTH LAMAR LP,,1,cluster:26,,1221 S MOPAC EXPY STE 200 AUSTIN TX 77046
438904,3901 SPICEWOOD SPRINGS RD B 78759,3901 SPICEWOOD SPRINGS RD LLC,,1,cluster:27,,609A WOOD ST AUSTIN TX 787035417
217838,3910 LAMAR BLVD 78756,3906 N LAMAR LP,,1,cluster:26,,1221 S MOPAC EXPY STE 200 AUSTIN TX 77046
217839,3906 LAMAR BLVD 78756,3906 N LAMAR LP,,1,cluster:26,,1221 S MOPAC EXPY STE 200 AUSTIN TX 77046
306068,3909 LAMAR BLVD 78704,3909 SOUTH LAMAR LP,,1,cluster:10,,1221 S MOPAC EXPY STE 200 AUSTIN TX 787467625
321494,3910 TAMIL ST 78749,3910 TAMIL LLC,,1,cluster:12,,1801 S MOPAC EXPY STE 100 AUSTIN TX 787467546
313602,3916 WOODBURY DR 78704,3916 WOODBURY DR LLC,,1,cluster:27,,609A WOOD ST AUSTIN TX 787035417
746273,154 1/2 BEN WHITE BLVD,3916 WOODBURY DR LLC,,1,cluster:27,,609A WOOD ST AUSTIN TX 787035417
194322,400 COLORADO ST 78701,400 COLORADO OWNER LLC,,1,cluster:12,,704 W 9TH ST AUSTIN TX 787012214
316567,403 ST ELMO RD 78745,403 ST ELMO LLC,,1,cluster:12,,1801 S MOPAC EXPY STE 100 AUSTIN TX 787467546
194321,404 COLORADO ST 78701,404 COLORADO OWNER LLC,,1,cluster:12,,704 W 9TH ST AUSTIN TX 787012214
189807,408 PLEASANT VALLEY RD 78702,408 N PLEASANT VALLEY RD LLC,,1,cluster:26,,3267 BEE CAVES RD STE 107 PMB 92 AUSTIN TX 787466700
295745,4134 FELTER LN A 78744,4134 FELTER LN LLC,,1,cluster:27,,609A WOOD ST AUSTIN TX 787035417
1003771,DUVAL ST AUSTIN 78751,4429 DUVAL ST LLC,,1,cluster:26,,3267 BEE CAVES RD STE 107 PMB 92 AUSTIN TX 787466700
216074,4429 DUVAL ST 78751,4429 DUVAL ST LLC,,1,cluster:26,,3267 BEE CAVES RD STE 107 PMB 92 AUSTIN TX 787466700
542761,4446 ECK LN 78734,4446 ECK LLC,,1,cluster:113,,5900 BALCONES DR STE 100 AUSTIN TX 787314298
218345,4500 DUVAL ST 78751,4500 DUVAL ST LLC,,1,cluster:26,,3267 BEE CAVES RD STE 107 PMB 92 AUSTIN TX 787466700
316383,4501 CONGRESS AVE,4501 S CONGRESS PARTNERS LTD,,1,cluster:16,,500 W 5TH ST STE 700 AUSTIN TX 787013833
950860,4507 LESLIE AVE A 78721,4507 LESLIE AVE A LLC,,1,cluster:10,,5900 BALCONES DR STE 100 AUSTIN TX US 787314298
197766,4601 REYES ST 78721,4601 REYES TRUST,,1,cluster:20,,3225 MCLEOD DR STE 777 LAS VEGAS NV 891212257
216409,4612 BENNETT AVE 78751,4612 BENNETT LLC,,1,cluster:12,,5103 INDIGO ST HOUSTON TX 770961413
291853,4700 BURLESON RD 78741,4700 BURLESON RD LLC,,1,cluster:27,,609A WOOD ST AUSTIN TX 787035417
291852,4702 BURLESON RD 78741,4702 BURLESON RD LLC,,1,cluster:27,,609A WOOD ST AUSTIN TX 787035417
223169,4705 BURNET RD 78756,4705 BURNET ROAD LP,,1,cluster:26,,1221 S MOPAC EXPY STE 200 AUSTIN TX 77046
187716,4715 CESAR CHAVEZ ST 78702,4715 E CESAR CHAVEZ ST LLC,,1,cluster:26,,3267 BEE CAVES RD STE 107 PMB 92 AUSTIN TX 787466700
220275,4917 AIRPORT BLVD 78751,4917 AIRPORT BLVD LLC,,1,cluster:26,,3267 BEE CAVES RD STE 107 PMB 92 AUSTIN TX 787466700
191084,2033 5 ST AUSTIN 78702,4TH & RTM LP,,1,cluster:10,,1221 S MOPAC EXPY STE 200 AUSTIN TX 787467625
226290,5003 BURNET RD 78756,5003 BURNET LLC,,1,cluster:23,,"5808 BALCONES DRIVE, SUITE 200 AUSTIN TX US 787314265"
221698,5011 DUVAL ST 78751,5011 DUVAL RD LLC,,1,cluster:27,,609A WOOD ST AUSTIN TX 787035417
206682,2405 NUECES ST 78705,504 W 24 LLC,,1,cluster:12,,704 W 9TH ST AUSTIN TX 787012214
206684,504 24 ST 78705,504 W 24 LLC,,1,cluster:12,,704 W 9TH ST AUSTIN TX 787012214
105383,506 WEST AVE 78701,506 WEST AVENUE LP,,1,cluster:10,,1221 S MOPAC EXPY STE 200 AUSTIN TX 787467625
105390,717 6 ST 78701,506 WEST AVENUE LP,,1,cluster:10,,1221 S MOPAC EXPY STE 200 AUSTIN TX 787467625
105391,715 6 ST 78701,506 WEST AVENUE LP,,1,cluster:10,,1221 S MOPAC EXPY STE 200 AUSTIN TX 787467625
103952,511 BARTON BLVD 78704,511 BARTON BLVD LLC,,1,cluster:15,,814 LAVACA ST AUSTIN TX 787012316
226309,1509 NORTH ST 78756,5111 BURNET ROAD LP,,1,cluster:10,,1221 S MOPAC EXPY STE 200 AUSTIN TX 787467625
1000871,MANOR RD 78723,5201 MANOR ROAD LLC,,1,cluster:14,,3839 BEE CAVES RD STE 200 AUSTIN TX 787466400
1000872,MANOR RD 78723,5201 MANOR ROAD LLC,,1,cluster:14,,3839 BEE CAVES RD STE 200 AUSTIN TX 787466400
1000873,MANOR RD 78723,5201 MANOR ROAD LLC,,1,cluster:14,,3839 BEE CAVES RD STE 200 AUSTIN TX 787466400
894052,5200 BEN WHITE BLVD 2B,5204 BEN WHITE 2017 LP,,1,cluster:26,,1221 S MOPAC EXPY STE 200 AUSTIN TX 77046
220211,5211 MARTIN AVE 78751,5211 MARTIN AVE LLC,,1,cluster:27,,609A WOOD ST AUSTIN TX 787035417
305590,529 OLTORF ST 78704,529 OLTORF LP,,1,cluster:13,,804 CONGRESS AVE STE 300 AUSTIN TX 787012630
319721,5402 ROSE HILL CIR 78745,5402 ROSE HILL CIRCLE LLC,,1,cluster:113,,5900 BALCONES DR STE 100 AUSTIN TX 787314298
226593,819 HOUSTON ST 78756,5408 N LAMAR LLC,,1,cluster:23,,"5808 BALCONES DRIVE, SUITE 200 AUSTIN TX US 787314265"
229656,5422 BURNET RD 78756,5422 BURNET ROAD LLC,,1,cluster:14,,3839 BEE CAVES RD STE 200 AUSTIN TX 787466400
229551,5425 BURNET RD 78756,5425 1/2 BURNET ROAD LLC,,1,cluster:14,,3839 BEE CAVES RD STE 200 AUSTIN TX 787466400
229560,5500 CLAY AVE 78756,5500 CLAY LLC,,1,cluster:14,,3839 BEE CAVES RD STE 200 AUSTIN TX 787466400
545891,5537 LOYOLA LN,5537 LOYOLA LLC,,1,cluster:23,,"5808 BALCONES DRIVE, SUITE 200 AUSTIN TX US 787314265"
217121,5730 MANOR RD 78723,5722 - 5730 MANOR RD LLC,,1,cluster:27,,609A WOOD ST AUSTIN TX 787035417
217122,5722 MANOR RD AUSTIN 78723,5722 - 5730 MANOR RD LLC,,1,cluster:27,,609A WOOD ST AUSTIN TX 787035417
376774,5741 PINON VISTA DR AUSTIN 78724,5741 PINON VISTA TRUST,,1,cluster:20,,3225 MCLEOD DR STE 777 LAS VEGAS NV 891212257
196406,5904 HAROLD CT 78721,5904 HAROLD TRUST,,1,cluster:20,,3225 MCLEOD DR STE 777 LAS VEGAS NV 891212257
325418,5905 BLYTHEWOOD DR 78745,5905 BLYTHEWOOD LLC,,1,cluster:12,,1801 S MOPAC EXPY STE 100 AUSTIN TX 787467546
308644,6012 PARKWOOD DR 78735,6012 PARKWOOD LLC,,1,cluster:11,,7505 DOSWELL LN AUSTIN TX 787392072
726117,603 DAVIS ST 1410 78701,603 DAVIS LLC,,1,cluster:12,,5103 INDIGO ST HOUSTON TX 770961413
232649,607 BLACKSON AVE 78752,607 BLACKSON TRUST,,1,cluster:20,,3225 MCLEOD DR STE 777 LAS VEGAS NV 891212257
104330,208 NUECES ST,607 W 3RD ST LLC,,1,cluster:27,,609A WOOD ST AUSTIN TX 787035417
320750,611 STASSNEY LN 78745,611 W STASSNEY LLC,,1,cluster:18,,3839 BEE CAVES RD STE 200 WEST LAKE HILLS TX 787466400
328109,6205 SOFT WIND CIR 78745,6205 SOFTWIND LLC,,1,cluster:11,,7505 DOSWELL LN AUSTIN TX 787392072
171366,6211 AVERY ISLAND AVE AUSTIN 78727,6211 AVERY ISLAND AVE TRUST,,1,cluster:20,,3225 MCLEOD DR STE 100 LAS VEGAS NV 891212257
544751,6215 WEBBERVILLE RD 78702,6215 FM 969 LLC,,1,cluster:23,,"5808 BALCONES DRIVE, SUITE 200 AUSTIN TX US 787314265"
236459,622 MORROW ST 78757,622 MORROW LP,,1,cluster:26,,1221 S MOPAC EXPY STE 200 AUSTIN TX 77046
1003767,N LAMAR BLVD AUSTIN 78752,6301 N LAMAR BLVD LLC,,1,cluster:26,,3267 BEE CAVES RD STE 107 PMB 92 AUSTIN TX 787466700
230095,6301 LAMAR BLVD 78752,6301 N LAMAR BLVD LLC,,1,cluster:26,,3267 BEE CAVES RD STE 107 PMB 92 AUSTIN TX 787466700
233507,6311 BURNET RD 78757,6311 BURNET LLC,,1,cluster:23,,"5808 BALCONES DRIVE, SUITE 200 AUSTIN TX US 787314265"
298139,6328 U S HY 183 78744,6328 S HWY 183 LLC,,1,cluster:23,,"5808 BALCONES DRIVE, SUITE 200 AUSTIN TX US 787314265"
330035,6418 1 ST 78745,6418 SOUTH FIRST LLC,,1,cluster:11,,7505 DOSWELL LN AUSTIN TX 787392072
464133,6610 BEN WHITE BLVD 78741,6610 BEN WHITE INVESTMENTS LLC,,1,cluster:20,,8100 SHOAL CREEK BLVD AUSTIN TX 787578041
113886,6616 WHITEMARSH VLY WALK 78746,6616 WHITEMARSH TRUST,,1,cluster:20,,3225 MCLEOD DR STE 100 LAS VEGAS NV 891212257
226769,ABS 789 SUR 57 WALLACE J P ACR 0.404,6703 HWY 290 LLC,,1,cluster:26,,3267 BEE CAVES RD STE 107 PMB 92 AUSTIN TX 787466700
232203,6706 LAMAR BLVD 78752,6706 N LAMAR LLC,,1,cluster:23,,"5808 BALCONES DRIVE, SUITE 200 AUSTIN TX US 787314265"
1003766,E U S HY 290 AUSTIN 78723,6715 HWY 290 LLC,,1,cluster:26,,3267 BEE CAVES RD STE 107 PMB 92 AUSTIN TX 787466700
226770,6715 U S HY 290 78723,6715 HWY 290 LLC,,1,cluster:26,,3267 BEE CAVES RD STE 107 PMB 92 AUSTIN TX 787466700
349975,678 MENCHACA RD 78748,678 OLD MANCHACA LLC,,1,cluster:23,,"5808 BALCONES DRIVE, SUITE 200 AUSTIN TX US 787314265"
352005,694 OLD MANCHACA RD 78748,678 OLD MANCHACA LLC,,1,cluster:23,,"5808 BALCONES DRIVE, SUITE 200 AUSTIN TX US 787314265"
232329,6820 GUADALUPE ST 78752,6820 GUADALUPE LLC,,1,cluster:14,,3839 BEE CAVES RD STE 200 AUSTIN TX 787466400
974341,1401 6 ST 3 78702,6TH & ONION EAST LP,,1,cluster:26,,1221 S MOPAC EXPY STE 200 AUSTIN TX 77046
237443,7001 BURNET RD 78757,7001 BURNET LP,,1,cluster:13,,804 CONGRESS AVE STE 300 AUSTIN TX 787012630
196655,703 9 ST 78701,703 W 9TH STREET OWNER LLC,,1,cluster:12,,704 W 9TH ST AUSTIN TX 787012214
332640,7200 COOPER LN 78745,7200 COOPER LN LLC,,1,cluster:26,,3267 BEE CAVES RD STE 107 PMB 92 AUSTIN TX 787466700
228224,7201 CAMERON RD,7201 CAMERON RD LLC,,1,cluster:27,,609A WOOD ST AUSTIN TX 787035417
288475,720 BASTROP HWY 78742,724 BASTROP HWY LLC,,1,cluster:14,,3839 BEE CAVES RD STE 200 AUSTIN TX 787466400
351052,725 F M RD 1626 78652,725 FM 1626 LLC,,1,cluster:10,,7811 MENCHACA RD AUSTIN TX 787456943
239039,7305 BURNET RD 78757,7305 BURNET LLC,,1,cluster:14,,3839 BEE CAVES RD STE 200 AUSTIN TX 787466400
239040,7319 BURNET RD 78757,7305 BURNET LLC,,1,cluster:14,,3839 BEE CAVES RD STE 200 AUSTIN TX 787466400
315132,7401 U S HY 290 78749,7401 HWY 290 W LLC,,1,cluster:14,,3839 BEE CAVES RD STE 200 AUSTIN TX 787466400
190886,75 RAINEY ST 78701,75 RAINEY OWNER LLC,,1,cluster:12,,704 W 9TH ST AUSTIN TX 787012214
295642,7700 BURLESON RD 78744,7600 BURLESON RD LLC,,1,cluster:23,,"5808 BALCONES DRIVE, SUITE 200 AUSTIN TX US 787314265"
295643,ABS 24CR DELVALLE S ACR .371 MH S#S2151  (SKYLINE) MH S#900261 (NEW MOON),7600 BURLESON RD LLC,,1,cluster:23,,"5808 BALCONES DRIVE, SUITE 200 AUSTIN TX US 787314265"
234143,7617 BENNETT AVE 78752,7617 BENNETT AVENUE LLC,,1,cluster:113,,5900 BALCONES DR STE 100 AUSTIN TX 787314298
998803,BURNET RD,7618 BURNET MULTIFAMILY LP,,1,cluster:10,,1221 S MOPAC EXPY STE 200 AUSTIN TX 787467625
241261,7708 BURNET RD 78757,7708 BURNET LP,,1,cluster:26,,1221 S MOPAC EXPY STE 200 AUSTIN TX 77046
241264,7816 BURNET RD 78757,7816 BURNET LP,,1,cluster:26,,1221 S MOPAC EXPY STE 200 AUSTIN TX 77046
232799,7901 CAMERON RD 78754,7901 CAMERON RD LLC,,1,cluster:27,,609A WOOD ST AUSTIN TX 787035417
194425,801 CONGRESS AVE 78701,801 CONGRESS OWNER LLC,,1,cluster:12,,704 W 9TH ST AUSTIN TX 787012214
196652,804 RIO GRANDE ST 78701,804 RIO GRANDE OWNER LLC,,1,cluster:12,,704 W 9TH ST AUSTIN TX 787012214
191645,809 6 ST 78702,805-809 EAST 6TH LLC,,1,cluster:15,,814 LAVACA ST AUSTIN TX 787012316
196651,808 RIO GRANDE ST 78701,808 RIO GRANDE LLC,,1,cluster:12,,704 W 9TH ST AUSTIN TX 787012214
756534,809 SEBASTIAN BND A 78660,809A SEBASTIAN BEND LLC,,1,cluster:20,,3225 MCLEOD DR STE 777 LAS VEGAS NV 891212257
245667,8100 SHOAL CREEK BLVD AUSTIN 78757,8100 SHOAL CREEK LLC,,1,cluster:20,,8100 SHOAL CREEK BLVD AUSTIN TX 787578041
211346,811 30 ST 78705,811 W 30TH LLC,,1,cluster:12,,5103 INDIGO ST HOUSTON TX 770961413
196853,307 9 ST 78701,814 LAVACA LLC,,1,cluster:15,,814 LAVACA ST AUSTIN TX 787012316
196854,303 9 ST 78701,814 LAVACA LLC,,1,cluster:15,,814 LAVACA ST AUSTIN TX 787012316
288394,915 BASTROP HWY 78742,818 PATTON AVE LP,,1,cluster:16,,500 W 5TH ST STE 700 AUSTIN TX 787013833
288415,825 PATTON AVE 78742,818 PATTON AVE LP,,1,cluster:16,,500 W 5TH ST STE 700 AUSTIN TX 787013833
288432,824 PATTON AVE 78742,818 PATTON AVE LP,,1,cluster:16,,500 W 5TH ST STE 700 AUSTIN TX 787013833
1003765,BURNET RD AUSTIN 78746,8400 BURNET RD LLC,,1,cluster:14,,3267 BEE CAVES RD STE 107 PMB 92 AUSTIN TX US 78746
774129,8417 TWIGGY LN 78744,8417 TWIGGY TRUST,,1,cluster:20,,3225 MCLEOD DR STE 777 LAS VEGAS NV 891212257
245796,8515 BURNET RD 78757,8533 BURNET LP,,1,cluster:26,,1221 S MOPAC EXPY STE 200 AUSTIN TX 77046
244686,8565 RESEARCH BLVD 78758,8565 RESEARCH LLC,,1,cluster:113,,5900 BALCONES DR STE 100 AUSTIN TX 787314298
249913,8613 BURNET RD 78757,8613 BURNET ROAD LP,,1,cluster:26,,1221 S MOPAC EXPY STE 200 AUSTIN TX 77046
190320,8920 RAMIREZ LN 78742,8920 RAMIREZ LANE LP,,1,cluster:16,,500 W 5TH ST STE 700 AUSTIN TX 787013833
288553,8926 HERGOTZ LN 78742,8926 HERGOTZ LANE LP,,1,cluster:16,,500 W 5TH ST STE 700 AUSTIN TX 787013833
190944,901 CESAR CHAVEZ ST 78702,901 EAST CESAR CHAVEZ LLC,,1,cluster:15,,814 LAVACA ST AUSTIN TX 787012316
190954,900 WILLOW ST 78702,901 EAST CESAR CHAVEZ LLC,,1,cluster:15,,814 LAVACA ST AUSTIN TX 787012316
190955,806 WILLOW ST 78702,901 EAST CESAR CHAVEZ LLC,,1,cluster:15,,814 LAVACA ST AUSTIN TX 787012316
286471,903 MONTOPOLIS DR 78741,901 MONTOPOLIS DR LLC,,1,cluster:26,,3267 BEE CAVES RD STE 107 PMB 92 AUSTIN TX 787466700
196656,903 WEST AVE AUSTIN 78701,903 W AVE OWNER LLC,,1,cluster:12,,704 W 9TH ST AUSTIN TX 787012214
220305,905 51 ST 78751,905 E 51ST ST LLC,,1,cluster:113,,5900 BALCONES DR STE 100 AUSTIN TX 787314298
211344,907 30 ST 78705,907 W 30TH LLC,,1,cluster:12,,5103 INDIGO ST HOUSTON TX 770961413
286476,913 MONTOPOLIS DR 78741,913 MONTOPOLIS DR LLC,,1,cluster:26,,3267 BEE CAVES RD STE 107 PMB 92 AUSTIN TX 787466700
288552,9169 RAMIREZ LN 78742,9169 RAMIREZ LANE LP,,1,cluster:16,,500 W 5TH ST STE 700 AUSTIN TX 787013833
288397,917 BASTROP HWY 78742,917 BASTROP HWY LP,,1,cluster:16,,500 W 5TH ST STE 700 AUSTIN TX 787013833
288398,ABS 24 DELVALLE S ACR 21.7533,917 BASTROP HWY LP,,1,cluster:16,,500 W 5TH ST STE 700 AUSTIN TX 787013833
328213,917 SIROCCO DR 78745,917 SIROCCO LLC,,1,cluster:11,,7505 DOSWELL LN AUSTIN TX 787392072
252823,9206 UNITED DR 78758,9206 UNITED DR LLC,,1,cluster:27,,609A WOOD ST AUSTIN TX 787035417
209041,923 37 ST 78705,923 E 37TH LLC,,1,cluster:12,,5103 INDIGO ST HOUSTON TX 770961413
250132,9607 GRAY BLVD 78758,9607 GRAY BLVD LLC,,1,cluster:27,,609A WOOD ST AUSTIN TX 787035417
867242,9902 BAYSHORE BND 66 78726,9902 BAYSHORE TRUST,,1,cluster:20,,3225 MCLEOD DR STE 777 LAS VEGAS NV 891212257
503886,11705 FAST HORSE DR 78759,ACACIA BODHI LLC,,1,cluster:15,,5900 BALCONES DR STE 100 AUSTIN TX USA 787314298
544728,6422 F M RD 969 78724,ACROSS 969 LLC,,1,cluster:12,,701 S LAMAR BLVD STE C AUSTIN TX 787041547
895619,3800 LAMAR BLVD 200 AUSTIN 78756,AFYA LOGIC INC,,1,cluster:12,,3800 N LAMAR BLVD # 200 AUSTIN TX 787560003
305193,3000 PIN OAK CT AUSTIN 78704,AGARWAL SHRADHA & ORKA 3000 LLC,,1,cluster:113,,5900 BALCONES DR STE 100 AUSTIN TX 787314298
445260,17808 GRENER CV 78660,AH4R I TX LLC,AH4R,1,concentration:7,,30601 AGOURA HILLS STE 200 AGOURA HILLS CA 913012148
507214,1702 CANDELARIA MESA DR 78664,AH4R I TX LLC,AH4R,1,concentration:7,,30601 AGOURA HILLS STE 200 AGOURA HILLS CA 913012148
530467,5244 MATHRA DR 78617,AH4R I TX LLC,AH4R,1,concentration:7,,30601 AGOURA HILLS STE 200 AGOURA HILLS CA 913012148
552605,6924 QUINTON DR 78747,AH4R I TX LLC,AH4R,1,concentration:7,,30601 AGOURA HILLS STE 200 AGOURA HILLS CA 913012148
576539,10020 ANAHUAC TRL 78747,AH4R I TX LLC,AH4R,1,concentration:7,,30601 AGOURA HILLS STE 200 AGOURA HILLS CA 913012148
719893,12008 PLAINS VALLEY DR 78617,AH4R I TX LLC,AH4R,1,concentration:7,,30601 AGOURA HILLS STE 200 AGOURA HILLS CA 913012148
754338,20204 MERLIN FALCON TRL 78660,AH4R I TX LLC,AH4R,1,concentration:7,,30601 AGOURA HILLS STE 200 AGOURA HILLS CA 913012148
463107,1219 MISS ALLISONS WAY 78660,AH4R PROPERTIES LLC,AH4R,1,concentration:17,,ATTN : PROPERTY TAX DEPT 23975 PARK SORRENTO STE 300 CALABASAS CA 913024012
879774,19800 ANDREW JOHNSON DR 78653,AH4R PROPERTIES LLC,AH4R,1,concentration:17,,ATTN : PROPERTY TAX DEPT 23975 PARK SORRENTO STE 300 CALABASAS CA 913024012
879797,19904 WOODROW WILSON ST 78653,AH4R PROPERTIES LLC,AH4R,1,concentration:17,,ATTN : PROPERTY TAX DEPT 23975 PARK SORRENTO STE 300 CALABASAS CA 913024012
879807,19717 W T GALLAWAY ST,AH4R PROPERTIES LLC,AH4R,1,concentration:17,,ATTN : PROPERTY TAX DEPT 23975 PARK SORRENTO STE 300 CALABASAS CA 913024012
885327,10909 ROME AVE 78747,AH4R PROPERTIES LLC,AH4R,1,concentration:17,,ATTN : PROPERTY TAX DEPT 23975 PARK SORRENTO STE 300 CALABASAS CA 913024012
885365,5728 SOUTHERNER WAY 78747,AH4R PROPERTIES LLC,AH4R,1,concentration:17,,ATTN : PROPERTY TAX DEPT 23975 PARK SORRENTO STE 300 CALABASAS CA 913024012
885386,10817 DEER CHASE TRL 78747,AH4R PROPERTIES LLC,AH4R,1,concentration:17,,ATTN : PROPERTY TAX DEPT 23975 PARK SORRENTO STE 300 CALABASAS CA 913024012
885397,5905 BELL TOWER LN 78747,AH4R PROPERTIES LLC,AH4R,1,concentration:17,,ATTN : PROPERTY TAX DEPT 23975 PARK SORRENTO STE 300 CALABASAS CA 913024012
885406,5817 KENNEDY ST 78747,AH4R PROPERTIES LLC,AH4R,1,concentration:17,,ATTN : PROPERTY TAX DEPT 23975 PARK SORRENTO STE 300 CALABASAS CA 913024012
885414,5900 BELL TOWER LN 78747,AH4R PROPERTIES LLC,AH4R,1,concentration:17,,ATTN : PROPERTY TAX DEPT 23975 PARK SORRENTO STE 300 CALABASAS CA 913024012
891516,20004 PER LANGE PS 78653,AH4R PROPERTIES LLC,AH4R,1,concentration:17,,ATTN : PROPERTY TAX DEPT 23975 PARK SORRENTO STE 300 CALABASAS CA 913024012
891526,19905 PER LANGE PS 78653,AH4R PROPERTIES LLC,AH4R,1,concentration:17,,ATTN : PROPERTY TAX DEPT 23975 PARK SORRENTO STE 300 CALABASAS CA 913024012
891533,13512 FRANKLIN PIERCE CV 78653,AH4R PROPERTIES LLC,AH4R,1,concentration:17,,ATTN : PROPERTY TAX DEPT 23975 PARK SORRENTO STE 300 CALABASAS CA 913024012
891542,13521 FRANKLIN PIERCE CV 78653,AH4R PROPERTIES LLC,AH4R,1,concentration:17,,ATTN : PROPERTY TAX DEPT 23975 PARK SORRENTO STE 300 CALABASAS CA 913024012
892409,20016 WOODROW WILSON ST 78653,AH4R PROPERTIES LLC,AH4R,1,concentration:17,,ATTN : PROPERTY TAX DEPT 23975 PARK SORRENTO STE 300 CALABASAS CA 913024012
892435,20025 GROVER CLEVELAND WAY 78653,AH4R PROPERTIES LLC,AH4R,1,concentration:17,,ATTN : PROPERTY TAX DEPT 23975 PARK SORRENTO STE 300 CALABASAS CA 913024012
892437,20033 GROVER CLEVELAND WAY 78653,AH4R PROPERTIES LLC,AH4R,1,concentration:17,,ATTN : PROPERTY TAX DEPT 23975 PARK SORRENTO STE 300 CALABASAS CA 913024012
264580,12207 ALDERBROOK DR 78758,ALDERBROOK PROPERTIES LLC,,1,cluster:113,,5900 BALCONES DR STE 100 AUSTIN TX 787314298
500137,6906 COLONY LOOP DR AUSTIN 78724,ALTA REAL LLC,,1,cluster:113,,5900 BALCONES DR STE 100 AUSTIN TX 787314298
233162,5237 COPPERMEAD LN 78754,AMERICAN HOMES 4 RENT,AMERICAN HOMES 4 RENT,1,concentration:20,,ATTN : PROPERTY TAX DEPT 23975 PARK SORRENTO STE 300 CALABASAS CA 913024012
287161,3605 PEVETOE ST 78725,AMERICAN HOMES 4 RENT,AMERICAN HOMES 4 RENT,1,concentration:20,,ATTN : PROPERTY TAX DEPT 23975 PARK SORRENTO STE 300 CALABASAS CA 913024012
377038,6212 SEVILLE DR 78724,AMERICAN HOMES 4 RENT,AMERICAN HOMES 4 RENT,1,concentration:20,,ATTN : PROPERTY TAX DEPT 23975 PARK SORRENTO STE 300 CALABASAS CA 913024012
528574,700 STEVENAGE DR 78660,AMERICAN HOMES 4 RENT,AMERICAN HOMES 4 RENT,1,concentration:20,,ATTN : PROPERTY TAX DEPT 23975 PARK SORRENTO STE 300 CALABASAS CA 913024012
530104,14303 HIGHSMITH ST 78725,AMERICAN HOMES 4 RENT,AMERICAN HOMES 4 RENT,1,concentration:20,,ATTN : PROPERTY TAX DEPT 23975 PARK SORRENTO STE 300 CALABASAS CA 913024012
530109,14403 HIGHSMITH ST 78725,AMERICAN HOMES 4 RENT,AMERICAN HOMES 4 RENT,1,concentration:20,,ATTN : PROPERTY TAX DEPT 23975 PARK SORRENTO STE 300 CALABASAS CA 913024012
530457,5205 MATHRA DR 78617,AMERICAN HOMES 4 RENT,AMERICAN HOMES 4 RENT,1,concentration:20,,ATTN : PROPERTY TAX DEPT 23975 PARK SORRENTO STE 300 CALABASAS CA 913024012
530978,13324 ALYSHEBA DR 78617,AMERICAN HOMES 4 RENT,AMERICAN HOMES 4 RENT,1,concentration:20,,ATTN : PROPERTY TAX DEPT 23975 PARK SORRENTO STE 300 CALABASAS CA 913024012
546715,16205 HAMILTON POINT CIR 78653,AMERICAN HOMES 4 RENT,AMERICAN HOMES 4 RENT,1,concentration:20,,ATTN : PROPERTY TAX DEPT 23975 PARK SORRENTO STE 300 CALABASAS CA 913024012
576338,9402 ROWLANDS SAYLE RD 78744,AMERICAN HOMES 4 RENT,AMERICAN HOMES 4 RENT,1,concentration:20,,ATTN : PROPERTY TAX DEPT 23975 PARK SORRENTO STE 300 CALABASAS CA 913024012
587488,8905 NORWICH CASTLE DR 78747,AMERICAN HOMES 4 RENT,AMERICAN HOMES 4 RENT,1,concentration:20,,ATTN : PROPERTY TAX DEPT 23975 PARK SORRENTO STE 300 CALABASAS CA 913024012
700978,17829 ALEPPO PINE TRL 78621,AMERICAN HOMES 4 RENT,AMERICAN HOMES 4 RENT,1,concentration:20,,ATTN : PROPERTY TAX DEPT 23975 PARK SORRENTO STE 300 CALABASAS CA 913024012
711178,12753 ST MARY DR 78653,AMERICAN HOMES 4 RENT,AMERICAN HOMES 4 RENT,1,concentration:20,,ATTN : PROPERTY TAX DEPT 23975 PARK SORRENTO STE 300 CALABASAS CA 913024012
713601,12612 WAYNESPUR LN 78621,AMERICAN HOMES 4 RENT,AMERICAN HOMES 4 RENT,1,concentration:20,,ATTN : PROPERTY TAX DEPT 23975 PARK SORRENTO STE 300 CALABASAS CA 913024012
718905,504 RED TAILS DR 78725,AMERICAN HOMES 4 RENT,AMERICAN HOMES 4 RENT,1,concentration:20,,ATTN : PROPERTY TAX DEPT 23975 PARK SORRENTO STE 300 CALABASAS CA 913024012
718927,15003 NORDYKE LN 78725,AMERICAN HOMES 4 RENT,AMERICAN HOMES 4 RENT,1,concentration:20,,ATTN : PROPERTY TAX DEPT 23975 PARK SORRENTO STE 300 CALABASAS CA 913024012
